,sample_id,project_id,assembly_id,sample_name,sample_type,environment,isolation_source,technology,latitude_and_longitude,location,country,city,host,species,collected_date,platform,altitude,host_disease,data_type,download
3257,CNS0704480,CNP0004049,CNA0064769,GOMC.bin.4177,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfatatoraceae;g__JAADCO01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704480/
3258,CNS0704481,CNP0004049,CNA0064774,GOMC.bin.4178,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704481/
3259,CNS0704482,CNP0004049,CNA0064780,GOMC.bin.4179,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__NBVN01;g__EX4484-204;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704482/
3260,CNS0704483,CNP0004049,CNA0064785,GOMC.bin.4180,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704483/
3261,CNS0704484,CNP0004049,CNA0064790,GOMC.bin.4181,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Thermopetrobacteraceae;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704484/
3262,CNS0704485,CNP0004049,CNA0064795,GOMC.bin.4182,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__J102;f__J102;g__M2005;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704485/
3263,CNS0704486,CNP0004049,CNA0064800,GOMC.bin.4183,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Spirochaetota;c__JAHITG01;o__JAHITG01;f__JAHITG01;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704486/
3264,CNS0704488,CNP0004049,CNA0064810,GOMC.bin.4185,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__GCA-2747515;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704488/
3265,CNS0704489,CNP0004049,CNA0064817,GOMC.bin.4186,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota_C;c__Deferrisomatia;o__Deferrisomatales;f__Deferrisomataceae;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704489/
3266,CNS0704491,CNP0004049,CNA0064827,GOMC.bin.4188,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__QNZT01;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704491/
3267,CNS0704492,CNP0004049,CNA0064832,GOMC.bin.4189,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Methanodesulfokores;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704492/
3268,CNS0704493,CNP0004049,CNA0064838,GOMC.bin.4190,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UWMA-0217;f__UWMA-0217;g__HyVt-560;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704493/
3269,CNS0704494,CNP0004049,CNA0064842,GOMC.bin.4191,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__JAADDV01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704494/
3270,CNS0704496,CNP0004049,CNA0064852,GOMC.bin.4193,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Calditrichota;c__Calditrichia;o__RBG-13-44-9;f__;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704496/
3271,CNS0704497,CNP0004049,CNA0064857,GOMC.bin.4194,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__WOR-3;c__Hydrothermia;o__WGAB01;f__WGAB01;g__WGAB01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704497/
3272,CNS0704490,CNP0004049,CNA0064822,GOMC.bin.4187,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__;c__;o__;f__;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704490/
3273,CNS0704498,CNP0004049,CNA0055955,GOMC.bin.4195,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Thermopetrobacteraceae;g__Thermopetrobacter;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704498/
3274,CNS0704499,CNP0004049,CNA0055958,GOMC.bin.4196,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UWMA-0217;f__UWMA-0217;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704499/
3275,CNS0704500,CNP0004049,CNA0055961,GOMC.bin.4197,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704500/
3276,CNS0704501,CNP0004049,CNA0055965,GOMC.bin.4198,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__BMS3ABIN04;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704501/
3277,CNS0704502,CNP0004049,CNA0055968,GOMC.bin.4199,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__J093;g__J093;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704502/
3278,CNS0704503,CNP0004049,CNA0055971,GOMC.bin.4200,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAAYZQ01;f__JAAYZQ01;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704503/
3279,CNS0704504,CNP0004049,CNA0055974,GOMC.bin.4201,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704504/
3280,CNS0704505,CNP0004049,CNA0055977,GOMC.bin.4202,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__JAADED01;g__WGBX01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704505/
3281,CNS0704506,CNP0004049,CNA0055980,GOMC.bin.4203,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704506/
3282,CNS0704507,CNP0004049,CNA0055982,GOMC.bin.4204,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704507/
3283,CNS0704508,CNP0004049,CNA0055985,GOMC.bin.4205,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRMV01;g__DRMV01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704508/
3284,CNS0704509,CNP0004049,CNA0055988,GOMC.bin.4206,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Archaea;p__Asgardarchaeota;c__Thorarchaeia;o__Thorarchaeales;f__;g__;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704509/
3285,CNS0704510,CNP0004049,CNA0055991,GOMC.bin.4207,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__NBVN01;g__WAOL01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704510/
3286,CNS0704511,CNP0004049,CNA0055995,GOMC.bin.4208,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__JAADCZ01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704511/
3287,CNS0704512,CNP0004049,CNA0055998,GOMC.bin.4209,marine metagenome,Ocean,,metagenome,47.57 N 129.59 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__JAADEQ01;s__,2010-07-19,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704512/
3288,CNS0704513,CNP0004049,CNA0056001,GOMC.bin.4210,marine metagenome,Ocean,,metagenome,11.91 N 144.93 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__,2014-11-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704513/
3289,CNS0704514,CNP0004049,CNA0056004,GOMC.bin.4211,marine metagenome,Ocean,,metagenome,11.91 N 144.93 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__,2014-11-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704514/
3290,CNS0704515,CNP0004049,CNA0056007,GOMC.bin.4212,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__RBG-16-64-32;g__RBG-16-64-32;s__,2016-12-30,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704515/
3291,CNS0704516,CNP0004049,CNA0056009,GOMC.bin.4213,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiosulfativibrio;s__,2016-12-30,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704516/
3292,CNS0704517,CNP0004049,CNA0056012,GOMC.bin.4214,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__GCA-2747955;g__GCA-2747955;s__,2016-12-30,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704517/
3293,CNS0704518,CNP0004049,CNA0056015,GOMC.bin.4215,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7540;f__;g__;s__,2016-12-30,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704518/
3294,CNS0704519,CNP0004049,CNA0056019,GOMC.bin.4216,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704519/
3295,CNS0704520,CNP0004049,CNA0056021,GOMC.bin.4217,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704520/
3296,CNS0704521,CNP0004049,CNA0056025,GOMC.bin.4218,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Dissulfurispiraceae;g__UBA665;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704521/
3297,CNS0704522,CNP0004049,CNA0056028,GOMC.bin.4219,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__Colwellbacteraceae;g__2-02-FULL-45-11;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704522/
3298,CNS0704523,CNP0004049,CNA0056032,GOMC.bin.4220,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704523/
3299,CNS0704524,CNP0004049,CNA0056035,GOMC.bin.4221,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704524/
3300,CNS0704525,CNP0004049,CNA0056038,GOMC.bin.4222,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Hydrogenovibrio;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704525/
3301,CNS0704526,CNP0004049,CNA0056041,GOMC.bin.4223,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,2016-12-30,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704526/
3302,CNS0704527,CNP0004049,CNA0056044,GOMC.bin.4224,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloprofundus;s__,2016-12-30,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704527/
3303,CNS0704528,CNP0004049,CNA0056047,GOMC.bin.4225,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2733415;s__,2016-12-30,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704528/
3304,CNS0704529,CNP0004049,CNA0056050,GOMC.bin.4226,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704529/
3305,CNS0704530,CNP0004049,CNA0056053,GOMC.bin.4227,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__HyVt-477;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704530/
3306,CNS0704531,CNP0004049,CNA0056056,GOMC.bin.4228,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA6164;g__UBA6164;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704531/
3307,CNS0704532,CNP0004049,CNA0056059,GOMC.bin.4229,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Omnitrophota;c__Koll11;o__M55B152;f__;g__;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704532/
3308,CNS0704535,CNP0004049,CNA0056069,GOMC.bin.4232,marine metagenome,Ocean,,metagenome,27.84 S 64.59 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__NORP181;s__,2016-12-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704535/
3309,CNS0704536,CNP0004049,CNA0056072,GOMC.bin.4233,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__AB-137-C09;s__AB-137-C09 sp000379225,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704536/
3310,CNS0704537,CNP0004049,CNA0056075,GOMC.bin.4234,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__J004;g__;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704537/
3311,CNS0704538,CNP0004049,CNA0056077,GOMC.bin.4235,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__JADFVP01;g__;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704538/
3312,CNS0704539,CNP0004049,CNA0056080,GOMC.bin.4236,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__GCA-002772825;g__GCA-002772825;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704539/
3313,CNS0704540,CNP0004049,CNA0056084,GOMC.bin.4237,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__NP1466;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704540/
3314,CNS0704541,CNP0004049,CNA0056087,GOMC.bin.4238,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Myxococcota_A;c__UBA796;o__UBA796;f__UBA2385;g__J125;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704541/
3315,CNS0704542,CNP0004049,CNA0056091,GOMC.bin.4239,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704542/
3316,CNS0704543,CNP0004049,CNA0056094,GOMC.bin.4240,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704543/
3317,CNS0704544,CNP0004049,CNA0056097,GOMC.bin.4241,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704544/
3318,CNS0704545,CNP0004049,CNA0056099,GOMC.bin.4242,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__JADFVP01;g__;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704545/
3319,CNS0704546,CNP0004049,CNA0056102,GOMC.bin.4243,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__Mariprofundus;s__Mariprofundus sp015485035,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704546/
3320,CNS0704547,CNP0004049,CNA0056106,GOMC.bin.4244,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__WSZY01;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704547/
3321,CNS0704548,CNP0004049,CNA0056109,GOMC.bin.4245,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__JADFVP01;g__;s__,2013-03-31,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704548/
3322,CNS0704549,CNP0004049,CNA0056112,GOMC.bin.4246,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-19610;f__DSM-19610;g__Thiogranum;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704549/
3323,CNS0704550,CNP0004049,CNA0056114,GOMC.bin.4247,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__JADFVP01;g__;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704550/
3324,CNS0704551,CNP0004049,CNA0056117,GOMC.bin.4248,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__BMS3ABIN01;f__BMS3ABIN01;g__BMS3ABIN01;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704551/
3325,CNS0704552,CNP0004049,CNA0056120,GOMC.bin.4249,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__S012-47;g__;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704552/
3326,CNS0704553,CNP0004049,CNA0056123,GOMC.bin.4250,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__JACPFL01;o__;f__;g__;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704553/
3327,CNS0704554,CNP0004049,CNA0056127,GOMC.bin.4251,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UCB3;f__JAANWY01;g__JAANWY01;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704554/
3328,CNS0704555,CNP0004049,CNA0056130,GOMC.bin.4252,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Gemmatimonadota;c__Glassbacteria;o__;f__;g__;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704555/
3329,CNS0704557,CNP0004049,CNA0056136,GOMC.bin.4254,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704557/
3330,CNS0704558,CNP0004049,CNA0056139,GOMC.bin.4255,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704558/
